387.8,37.8185775,-122.4122117,37.8151419,-122.4097864
388,37.818554,-122.4122174,37.8151548,-122.4098116
388.2,37.8185311,-122.4122242,37.8151677,-122.4098372
388.4,37.8185083,-122.412231,37.8151807,-122.4098629
388.6,37.8184855,-122.4122377,37.8151938,-122.4098888
388.8,37.818463,-122.4122446,37.8152068,-122.409915
389,37.8184405,-122.4122521,37.8152197,-122.4099413
389.2,37.8184183,-122.4122598,37.8152322,-122.409968
389.4,37.8183959,-122.4122673,37.8152448,-122.4099949
389.6,37.8183731,-122.4122738,37.8152575,-122.4100219
389.8,37.8183499,-122.4122797,37.8152702,-122.4100491
390,37.8183264,-122.4122852,37.8152832,-122.4100762
390.2,37.8183025,-122.4122902,37.8152961,-122.4101038
390.4,37.8182781,-122.4122949,37.8153091,-122.4101317
390.6,37.8182535,-122.4122994,37.8153221,-122.4101598
390.8,37.8182287,-122.4123037,37.8153348,-122.4101885
391,37.818204,-122.4123086,37.8153468,-122.4102176
391.2,37.8181794,-122.4123143,37.8153582,-122.410247
391.4,37.8181549,-122.4123204,37.8153696,-122.4102765
391.6,37.8181306,-122.4123269,37.8153811,-122.4103059
391.8,37.8181064,-122.4123336,37.815393,-122.4103351
392,37.8180823,-122.4123403,37.8154054,-122.4103641
392.2,37.8180583,-122.4123478,37.8154184,-122.4103927
392.4,37.8180343,-122.4123553,37.8154318,-122.4104211
392.6,37.8180101,-122.4123629,37.8154455,-122.4104495
392.8,37.8179858,-122.4123704,37.8154593,-122.4104778
393,37.8179613,-122.4123776,37.8154731,-122.4105059
393.2,37.8179366,-122.4123848,37.8154866,-122.4105343
393.4,37.8179117,-122.412392,37.8155002,-122.4105625
393.6,37.8178867,-122.4123992,37.8155136,-122.410591
393.8,37.8178611,-122.4124062,37.8155266,-122.4106196
394,37.8178352,-122.4124132,37.8155397,-122.410648
394.2,37.817809,-122.4124204,37.8155525,-122.4106765
394.4,37.8177826,-122.4124274,37.8155655,-122.4107048
394.6,37.8177562,-122.4124344,37.8155787,-122.410733
394.8,37.8177297,-122.4124416,37.8155919,-122.4107612
395,37.8177033,-122.4124491,37.8156051,-122.4107894
395.2,37.8176771,-122.4124566,37.8156184,-122.4108174
395.4,37.817651,-122.4124642,37.8156321,-122.4108454
395.6,37.8176251,-122.4124719,37.8156462,-122.4108733
395.8,37.8175993,-122.4124798,37.8156609,-122.4109013
396,37.8175736,-122.4124879,37.8156762,-122.4109291
396.2,37.8175479,-122.4124959,37.8156919,-122.4109572
396.4,37.8175221,-122.4125032,37.8157079,-122.4109854
396.6,37.8174963,-122.4125104,37.815724,-122.4110142
396.8,37.8174705,-122.4125175,37.8157403,-122.4110432
397,37.8174448,-122.4125252,37.8157567,-122.4110725
397.2,37.817419,-122.412533,37.815773,-122.4111021
397.4,37.8173933,-122.4125408,37.8157893,-122.4111319
397.6,37.8173678,-122.4125489,37.8158057,-122.4111618
397.8,37.8173422,-122.4125568,37.8158224,-122.4111914
398,37.8173164,-122.4125646,37.8158396,-122.4112207
398.2,37.8172906,-122.4125725,37.8158563,-122.4112504
398.4,37.8172648,-122.4125807,37.8158727,-122.4112803
398.6,37.8172391,-122.4125892,37.8158886,-122.4113105
398.8,37.8172134,-122.4125976,37.8159043,-122.4113406
399,37.8171878,-122.4126059,37.81592,-122.4113703
399.2,37.817162,-122.4126144,37.8159356,-122.4113999
399.4,37.817136,-122.4126226,37.8159513,-122.411429
399.6,37.8171097,-122.4126304,37.8159669,-122.411458
399.8,37.8170832,-122.4126379,37.8159825,-122.411487
400,37.8170564,-122.4126452,37.8159982,-122.4115154
400.2,37.8170297,-122.4126532,37.8160143,-122.4115437
400.4,37.8170031,-122.4126619,37.8160305,-122.4115717
400.6,37.816977,-122.4126713,37.8160464,-122.4115998
400.8,37.8169509,-122.412681,37.8160624,-122.4116275
401,37.816925,-122.4126907,37.8160782,-122.411655
401.2,37.8168991,-122.4127003,37.8160939,-122.4116824
401.4,37.8168728,-122.4127089,37.8161097,-122.4117095
401.6,37.8168464,-122.412717,37.8161257,-122.4117364
401.8,37.8168196,-122.4127243,37.8161417,-122.4117633
402,37.8167924,-122.4127313,37.8161579,-122.4117899
402.2,37.8167652,-122.4127382,37.8161742,-122.4118166
402.4,37.8167379,-122.4127458,37.8161905,-122.4118432
402.6,37.816711,-122.4127542,37.8162067,-122.4118698
402.8,37.8166844,-122.4127634,37.8162232,-122.4118962
403,37.8166577,-122.4127727,37.8162394,-122.4119224
403.2,37.816631,-122.412782,37.8162555,-122.4119487
403.4,37.8166042,-122.4127911,37.8162716,-122.411975
403.6,37.8165776,-122.4128004,37.8162874,-122.4120014
403.8,37.816551,-122.4128098,37.8163027,-122.412028
404,37.8165246,-122.4128196,37.8163176,-122.4120548
404.2,37.8164981,-122.4128291,37.8163321,-122.4120818
404.4,37.8164714,-122.4128381,37.8163459,-122.4121091
404.6,37.8164443,-122.412846,37.8163587,-122.4121368
404.8,37.8164169,-122.4128531,37.816371,-122.4121645
405,37.8163893,-122.4128597,37.8163832,-122.4121922
405.2,37.8163613,-122.4128662,37.8163953,-122.41222
405.4,37.8163331,-122.4128728,37.8164073,-122.4122479
405.6,37.8163047,-122.4128799,37.8164189,-122.4122758
405.8,37.8162764,-122.4128872,37.8164304,-122.412304
406,37.8162481,-122.4128951,37.8164416,-122.4123323
406.2,37.8162201,-122.4129045,37.8164528,-122.4123605
406.4,37.8161925,-122.412915,37.8164646,-122.4123887
406.6,37.8161651,-122.412926,37.8164769,-122.4124167
406.8,37.8161374,-122.4129367,37.8164895,-122.4124447
407,37.8161098,-122.4129472,37.8165018,-122.4124729
407.2,37.8160822,-122.4129579,37.816514,-122.4125009
407.4,37.8160549,-122.4129688,37.8165257,-122.4125289
407.6,37.8160281,-122.4129805,37.8165369,-122.412557
407.8,37.8160017,-122.4129928,37.8165476,-122.412585
408,37.8159756,-122.4130054,37.8165579,-122.4126132
408.2,37.8159498,-122.413018,37.8165685,-122.4126409
408.4,37.815924,-122.4130301,37.8165791,-122.4126686
408.6,37.8158984,-122.4130422,37.8165896,-122.4126963
408.8,37.815873,-122.4130542,37.8166002,-122.4127238
409,37.8158479,-122.4130664,37.8166109,-122.4127511
409.2,37.8158235,-122.4130791,37.8166222,-122.4127779
409.4,37.815799,-122.4130917,37.8166335,-122.4128048
409.6,37.8157747,-122.4131039,37.8166448,-122.4128315
409.8,37.8157502,-122.4131158,37.8166561,-122.4128582
410,37.8157256,-122.413127,37.8166673,-122.412885
410.2,37.8157009,-122.4131379,37.8166786,-122.4129116
410.4,37.8156762,-122.4131486,37.8166895,-122.4129382
410.6,37.8156514,-122.4131594,37.8167001,-122.4129648
410.8,37.8156265,-122.4131705,37.8167106,-122.4129914
411,37.8156014,-122.4131815,37.8167207,-122.4130182
411.2,37.8155761,-122.4131919,37.8167309,-122.4130448
411.4,37.8155505,-122.413202,37.8167414,-122.4130715
411.6,37.8155248,-122.4132123,37.8167522,-122.4130983
411.8,37.8154994,-122.4132232,37.8167631,-122.4131252
412,37.8154743,-122.4132348,37.816774,-122.4131525
412.2,37.8154493,-122.4132468,37.8167852,-122.4131795
412.4,37.8154243,-122.4132592,37.8167967,-122.4132067
412.6,37.8153994,-122.4132719,37.8168083,-122.4132341
412.8,37.8153745,-122.4132845,37.8168198,-122.4132617
413,37.8153496,-122.4132971,37.8168315,-122.4132891
413.2,37.8153247,-122.41331,37.8168438,-122.4133161
413.4,37.8152999,-122.4133228,37.8168561,-122.4133432
413.6,37.8152751,-122.4133357,37.8168683,-122.4133706
413.8,37.8152503,-122.4133486,37.8168798,-122.4133982
414,37.8152256,-122.4133615,37.8168913,-122.4134259
414.2,37.8152009,-122.4133748,37.8169028,-122.4134531
414.4,37.8151764,-122.4133882,37.8169147,-122.4134799
414.6,37.815152,-122.4134017,37.8169268,-122.4135064
414.8,37.8151274,-122.4134147,37.8169393,-122.4135326
415,37.8151027,-122.4134273,37.8169514,-122.4135591
415.2,37.8150781,-122.41344,37.8169632,-122.4135857
415.4,37.8150536,-122.4134525,37.816975,-122.4136124
415.6,37.8150291,-122.4134649,37.8169869,-122.413639
415.8,37.8150045,-122.4134773,37.8169986,-122.4136657
416,37.8149799,-122.4134893,37.8170102,-122.4136922
416.2,37.8149553,-122.4135017,37.8170219,-122.4137184
416.4,37.814931,-122.4135142,37.8170338,-122.4137446
416.6,37.814907,-122.413527,37.8170455,-122.4137708
416.8,37.8148828,-122.4135394,37.8170571,-122.4137972
417,37.8148584,-122.4135519,37.8170688,-122.4138235
417.2,37.814834,-122.4135644,37.8170807,-122.4138495
417.4,37.8148095,-122.413577,37.8170927,-122.4138755
417.6,37.814785,-122.4135898,37.8171048,-122.4139014
417.8,37.8147605,-122.4136027,37.8171174,-122.4139271
418,37.8147361,-122.4136156,37.8171307,-122.4139524
418.2,37.8147115,-122.4136276,37.8171444,-122.4139777
418.4,37.8146869,-122.4136393,37.8171584,-122.4140028
418.6,37.8146622,-122.4136509,37.8171721,-122.414028
418.8,37.8146377,-122.4136627,37.8171858,-122.4140533
419,37.814613,-122.4136744,37.817199,-122.4140788
419.2,37.8145885,-122.4136864,37.817212,-122.4141041
419.4,37.8145643,-122.4136988,37.8172251,-122.4141295
419.6,37.8145403,-122.4137111,37.817238,-122.414155
419.8,37.8145163,-122.4137231,37.8172506,-122.4141807
420,37.8144924,-122.413735,37.8172632,-122.4142067
420.2,37.8144687,-122.4137466,37.817276,-122.4142325
420.4,37.814445,-122.4137578,37.8172888,-122.4142581
420.6,37.8144214,-122.413769,37.8173017,-122.4142837
420.8,37.8143979,-122.4137804,37.8173148,-122.4143092
421,37.8143743,-122.4137913,37.817328,-122.4143348
421.2,37.8143509,-122.4138024,37.8173412,-122.4143606
421.4,37.8143275,-122.4138136,37.8173542,-122.4143864
421.6,37.8143043,-122.4138246,37.8173671,-122.4144122
421.8,37.8142815,-122.413836,37.8173806,-122.4144375
422,37.8142591,-122.4138478,37.8173943,-122.4144628
422.2,37.8142372,-122.4138598,37.8174082,-122.4144878
422.4,37.8142159,-122.4138725,37.8174221,-122.414513
422.6,37.8141957,-122.4138861,37.8174356,-122.4145386
422.8,37.8141764,-122.4139001,37.8174489,-122.4145641
423,37.8141581,-122.4139145,37.8174622,-122.4145898
423.2,37.8141408,-122.4139298,37.8174754,-122.4146156
423.4,37.8141245,-122.4139453,37.8174887,-122.4146414
423.6,37.8141095,-122.4139613,37.817502,-122.4146672
423.8,37.8140961,-122.4139776,37.8175153,-122.4146932
424,37.8140843,-122.413994,37.8175288,-122.4147193
424.2,37.8140741,-122.4140105,37.8175426,-122.414745
424.4,37.8140645,-122.4140268,37.8175566,-122.4147707
424.6,37.814056,-122.414043,37.8175704,-122.4147963
424.8,37.8140485,-122.4140591,37.817584,-122.4148221
425,37.8140418,-122.4140749,37.8175975,-122.414848
425.2,37.814036,-122.4140905,37.8176111,-122.4148738
425.4,37.8140306,-122.4141059,37.8176246,-122.4148997
425.6,37.8140256,-122.4141212,37.8176381,-122.4149255
425.8,37.8140215,-122.4141364,37.8176516,-122.4149511
426,37.8140182,-122.4141513,37.8176649,-122.414977
426.2,37.8140157,-122.414166,37.8176782,-122.415003
426.4,37.8140136,-122.4141804,37.8176911,-122.4150292
426.6,37.8140121,-122.4141948,37.8177037,-122.4150554
426.8,37.8140115,-122.4142089,37.8177162,-122.4150816
427,37.8140117,-122.4142229,37.8177286,-122.4151078
427.2,37.814013,-122.4142367,37.817741,-122.4151339
427.4,37.814015,-122.4142502,37.8177536,-122.4151599
427.6,37.8140177,-122.4142635,37.8177663,-122.4151859
427.8,37.8140209,-122.4142768,37.8177791,-122.4152118
428,37.8140248,-122.4142902,37.8177921,-122.4152379
428.2,37.8140292,-122.4143038,37.8178048,-122.415264
428.4,37.8140337,-122.4143177,37.8178175,-122.4152902
428.6,37.8140383,-122.4143321,37.81783,-122.4153164
428.8,37.8140429,-122.4143466,37.8178425,-122.4153426
429,37.8140475,-122.4143614,37.8178547,-122.415369
429.2,37.8140521,-122.4143763,37.8178671,-122.4153952
429.4,37.814057,-122.4143913,37.8178797,-122.4154213
429.6,37.8140625,-122.4144063,37.8178925,-122.4154473
429.8,37.8140684,-122.4144216,37.8179057,-122.4154732
430,37.8140743,-122.4144371,37.8179191,-122.4154991
430.2,37.8140806,-122.414453,37.8179327,-122.4155248
430.4,37.8140874,-122.4144691,37.8179467,-122.4155502
430.6,37.8140948,-122.4144853,37.817961,-122.4155753
430.8,37.8141025,-122.4145016,37.8179756,-122.4156002
431,37.8141106,-122.4145181,37.8179899,-122.4156251
431.2,37.8141191,-122.4145346,37.8180041,-122.4156502
431.4,37.8141279,-122.4145512,37.8180183,-122.4156752
431.6,37.8141367,-122.4145682,37.8180324,-122.4157001
431.8,37.8141456,-122.4145853,37.8180465,-122.415725
432,37.8141545,-122.4146026,37.8180606,-122.4157498
432.2,37.8141637,-122.4146203,37.8180744,-122.4157746
432.4,37.814173,-122.4146383,37.8180887,-122.4157991
432.6,37.8141827,-122.4146566,37.8181031,-122.4158234
432.8,37.8141928,-122.414675,37.8181174,-122.415848
433,37.8142029,-122.4146935,37.8181322,-122.4158721
433.2,37.8142132,-122.4147122,37.8181474,-122.4158956
433.4,37.8142237,-122.4147307,37.818163,-122.4159189
433.6,37.8142342,-122.4147492,37.8181784,-122.4159425
433.8,37.8142446,-122.414768,37.8181936,-122.4159664
434,37.814255,-122.4147869,37.8182084,-122.4159904
434.2,37.8142656,-122.4148058,37.8182234,-122.4160143
434.4,37.8142761,-122.4148249,37.8182387,-122.4160379
434.6,37.8142865,-122.4148443,37.818254,-122.4160613
434.8,37.8142971,-122.4148638,37.8182695,-122.4160846
435,37.8143078,-122.4148835,37.818285,-122.416108
435.2,37.8143185,-122.4149034,37.8183005,-122.4161314
435.4,37.8143295,-122.4149234,37.8183158,-122.4161548
435.6,37.8143402,-122.4149438,37.8183311,-122.416178
435.8,37.8143508,-122.4149644,37.8183462,-122.4162014
436,37.8143618,-122.4149848,37.8183617,-122.4162242
436.2,37.8143729,-122.4150052,37.8183774,-122.4162466
436.4,37.8143838,-122.4150258,37.8183929,-122.4162691
436.6,37.8143945,-122.4150467,37.8184083,-122.4162916
436.8,37.8144053,-122.4150676,37.8184236,-122.416314
437,37.8144162,-122.4150887,37.8184381,-122.4163368
437.2,37.814427,-122.4151101,37.8184522,-122.4163596
437.4,37.8144378,-122.4151316,37.8184657,-122.4163825
437.6,37.8144486,-122.4151531,37.8184786,-122.4164056
437.8,37.8144592,-122.4151746,37.8184908,-122.4164287
438,37.8144698,-122.4151961,37.8185019,-122.4164518
438.2,37.8144803,-122.4152177,37.818512,-122.4164747
438.4,37.8144907,-122.4152393,37.8185208,-122.4164973
438.6,37.8145012,-122.4152611,37.8185282,-122.4165196
438.8,37.8145115,-122.4152831,37.8185347,-122.4165411
439,37.8145217,-122.4153053,37.8185397,-122.4165621
439.2,37.8145321,-122.4153274,37.8185438,-122.4165823
439.4,37.8145423,-122.4153496,37.8185472,-122.416602
439.6,37.8145519,-122.4153722,37.8185496,-122.4166209
439.8,37.8145611,-122.4153951,37.8185513,-122.4166392
440,37.8145703,-122.4154182,37.8185523,-122.416657
440.2,37.8145798,-122.4154414,37.8185531,-122.4166743
440.4,37.8145896,-122.4154644,37.8185535,-122.416691
440.6,37.8145999,-122.4154874,37.8185536,-122.4167071
440.8,37.8146106,-122.4155103,37.8185531,-122.4167224
441,37.8146216,-122.4155332,37.8185518,-122.4167372
441.2,37.8146326,-122.4155562,37.8185502,-122.4167506
441.4,37.8146431,-122.4155796,37.818548,-122.4167631
441.6,37.8146534,-122.4156032,37.8185455,-122.4167748
441.8,37.8146639,-122.4156267,37.8185425,-122.416786
442,37.8146744,-122.4156503,37.818539,-122.4167971
442.2,37.8146849,-122.4156739,37.8185351,-122.4168071
442.4,37.8146954,-122.4156973,37.8185306,-122.4168165
442.6,37.8147061,-122.4157205,37.8185257,-122.4168255
442.8,37.8147166,-122.4157436,37.8185203,-122.4168342
443,37.8147263,-122.4157673,37.8185145,-122.4168434
443.2,37.8147359,-122.4157911,37.8185084,-122.4168521
443.4,37.8147461,-122.4158145,37.8185018,-122.4168604
443.6,37.8147573,-122.4158375,37.8184949,-122.4168685
443.8,37.8147688,-122.4158606,37.8184876,-122.4168764
444,37.8147802,-122.415884,37.8184799,-122.4168845
444.2,37.814792,-122.4159074,37.818472,-122.4168921
444.4,37.814804,-122.4159308,37.8184635,-122.4168991
444.6,37.814816,-122.4159543,37.8184544,-122.4169061
444.8,37.8148281,-122.4159779,37.8184449,-122.4169128
445,37.8148398,-122.416002,37.8184347,-122.41692
445.2,37.8148511,-122.4160264,37.8184244,-122.4169266
445.4,37.8148626,-122.4160505,37.8184135,-122.4169331
445.6,37.8148745,-122.4160744,37.818402,-122.4169392
445.8,37.8148866,-122.416098,37.8183901,-122.416945
446,37.814899,-122.4161213,37.8183777,-122.4169514
446.2,37.8149112,-122.4161447,37.8183651,-122.4169572
446.4,37.8149228,-122.4161681,37.8183521,-122.4169629
446.6,37.8149345,-122.4161916,37.8183384,-122.4169682
446.8,37.8149461,-122.416215,37.8183244,-122.4169732
447,37.8149577,-122.4162386,37.8183098,-122.4169787
447.2,37.8149693,-122.4162622,37.8182949,-122.4169837
447.4,37.8149813,-122.4162852,37.8182795,-122.4169887
447.6,37.8149936,-122.416308,37.818264,-122.4169942
447.8,37.8150059,-122.4163307,37.8182485,-122.4170003
448,37.815018,-122.4163534,37.818233,-122.4170073
448.2,37.8150302,-122.4163761,37.8182177,-122.4170142
448.4,37.815042,-122.416399,37.8182025,-122.4170213
448.6,37.8150541,-122.4164221,37.8181871,-122.4170288
448.8,37.8150665,-122.416445,37.8181717,-122.4170367
449,37.8150792,-122.4164679,37.8181559,-122.4170452
449.2,37.8150915,-122.4164911,37.8181395,-122.4170525
449.4,37.8151034,-122.4165142,37.8181229,-122.4170594
449.6,37.8151151,-122.4165374,37.8181058,-122.4170661
449.8,37.8151265,-122.4165607,37.8180883,-122.4170728
450,37.8151377,-122.4165842,37.8180705,-122.4170799
450.2,37.815149,-122.4166076,37.8180525,-122.4170864
450.4,37.8151605,-122.4166309,37.8180342,-122.417093
450.6,37.8151719,-122.4166542,37.8180158,-122.4170995
450.8,37.8151833,-122.4166775,37.8179974,-122.4171062
451,37.8151948,-122.4167006,37.8179789,-122.4171136
451.2,37.8152063,-122.4167239,37.8179604,-122.4171208
451.4,37.8152171,-122.4167475,37.817942,-122.4171285
451.6,37.8152276,-122.4167711,37.8179235,-122.4171367
451.8,37.8152381,-122.4167945,37.817905,-122.4171453
452,37.8152487,-122.416818,37.8178862,-122.4171545
452.2,37.8152596,-122.4168414,37.8178675,-122.4171634
452.4,37.8152707,-122.4168647,37.8178484,-122.4171719
452.6,37.8152819,-122.4168878,37.817829,-122.4171801
452.8,37.815293,-122.4169108,37.8178092,-122.4171879
453,37.8153045,-122.4169336,37.8177893,-122.4171964
453.2,37.815316,-122.4169568,37.8177691,-122.4172044
453.4,37.815327,-122.41698,37.8177488,-122.4172125
453.6,37.8153376,-122.4170034,37.8177284,-122.4172208
453.8,37.8153484,-122.4170266,37.8177078,-122.4172289
454,37.8153591,-122.4170496,37.8176871,-122.4172374
454.2,37.8153701,-122.4170725,37.8176664,-122.4172459
454.4,37.8153811,-122.4170951,37.8176454,-122.4172537
454.6,37.8153918,-122.4171179,37.8176242,-122.4172613
454.8,37.8154019,-122.4171408,37.8176028,-122.4172688
455,37.8154117,-122.417164,37.8175812,-122.4172764
455.2,37.815422,-122.4171872,37.8175597,-122.4172842
455.4,37.8154326,-122.4172102,37.8175381,-122.4172924
455.6,37.8154432,-122.4172333,37.8175168,-122.4173008
455.8,37.8154538,-122.4172562,37.8174954,-122.4173095
456,37.8154645,-122.417279,37.8174744,-122.4173189
456.2,37.8154754,-122.4173018,37.8174536,-122.4173283
456.4,37.8154859,-122.4173248,37.817433,-122.4173381
456.6,37.8154965,-122.4173477,37.8174124,-122.4173484
456.8,37.815507,-122.4173706,37.8173921,-122.4173594
457,37.8155169,-122.4173936,37.8173721,-122.4173711
457.2,37.8155262,-122.4174169,37.8173519,-122.4173824
457.4,37.8155354,-122.41744,37.8173317,-122.4173937
457.6,37.8155449,-122.4174629,37.8173114,-122.4174048
457.8,37.8155546,-122.4174857,37.817291,-122.4174156
458,37.8155642,-122.4175087,37.8172703,-122.417426
458.2,37.8155739,-122.4175316,37.8172493,-122.4174357
458.4,37.8155838,-122.4175542,37.817228,-122.4174456
458.6,37.8155938,-122.4175769,37.8172068,-122.4174556
458.8,37.8156039,-122.4175996,37.8171854,-122.4174654
459,37.8156141,-122.4176223,37.8171641,-122.4174752
459.2,37.8156241,-122.4176453,37.817143,-122.4174853
459.4,37.8156344,-122.4176681,37.8171223,-122.4174961
459.6,37.8156448,-122.4176912,37.8171019,-122.4175073
459.8,37.8156552,-122.4177143,37.8170815,-122.4175183
460,37.8156655,-122.4177376,37.817061,-122.4175292
460.2,37.8156765,-122.4177607,37.8170404,-122.4175401
460.4,37.8156877,-122.4177834,37.8170199,-122.4175511
460.6,37.8156992,-122.4178062,37.8169992,-122.417562
460.8,37.8157109,-122.4178288,37.8169782,-122.4175725
461,37.8157223,-122.4178517,37.8169569,-122.4175828
461.2,37.8157332,-122.4178747,37.8169352,-122.4175925
461.4,37.8157442,-122.4178977,37.8169132,-122.4176017
461.6,37.8157553,-122.4179208,37.8168911,-122.4176106
461.8,37.8157663,-122.4179441,37.8168687,-122.4176194
462,37.815777,-122.4179674,37.8168463,-122.4176287
462.2,37.8157879,-122.4179906,37.8168242,-122.4176382
462.4,37.8157987,-122.4180138,37.816802,-122.4176478
462.6,37.8158093,-122.4180371,37.8167802,-122.4176579
462.8,37.8158198,-122.4180606,37.8167585,-122.4176682
463,37.8158305,-122.418084,37.8167371,-122.4176789
463.2,37.8158417,-122.4181074,37.816716,-122.41769
463.4,37.8158535,-122.4181306,37.8166951,-122.4177014
463.6,37.8158653,-122.4181541,37.8166745,-122.4177135
463.8,37.8158771,-122.4181778,37.8166542,-122.4177256
464,37.8158892,-122.4182018,37.816634,-122.4177379
464.2,37.8159016,-122.4182259,37.8166136,-122.4177499
464.4,37.8159139,-122.4182502,37.8165933,-122.4177626
464.6,37.8159266,-122.4182746,37.8165733,-122.4177759
464.8,37.8159392,-122.4182992,37.8165533,-122.4177895
465,37.8159519,-122.418324,37.8165331,-122.4178027
465.2,37.8159649,-122.4183486,37.8165125,-122.4178146
465.4,37.8159777,-122.4183735,37.8164916,-122.4178262
465.6,37.8159898,-122.418399,37.8164708,-122.4178382
465.8,37.8160022,-122.4184243,37.8164503,-122.4178508
466,37.8160141,-122.4184499,37.81643,-122.417864
466.2,37.8160256,-122.4184757,37.8164098,-122.4178771
466.4,37.8160372,-122.4185015,37.8163896,-122.4178904
466.6,37.8160484,-122.4185273,37.8163696,-122.4179039
466.8,37.8160596,-122.4185533,37.8163494,-122.4179174
467,37.8160708,-122.4185791,37.816329,-122.4179307
467.2,37.8160819,-122.4186051,37.8163081,-122.4179433
467.4,37.8160928,-122.418631,37.8162868,-122.4179551
467.6,37.8161038,-122.4186569,37.8162652,-122.4179665
467.8,37.8161147,-122.4186831,37.8162435,-122.4179778
468,37.8161258,-122.4187091,37.8162213,-122.4179893
468.2,37.8161373,-122.418735,37.8161988,-122.4179999
468.4,37.8161491,-122.4187608,37.8161758,-122.4180098
468.6,37.816161,-122.4187864,37.8161524,-122.418019
468.8,37.8161729,-122.4188121,37.816129,-122.4180282
469,37.8161848,-122.4188376,37.8161057,-122.4180378
469.2,37.8161969,-122.418863,37.8160827,-122.4180483
469.4,37.8162094,-122.4188882,37.8160601,-122.4180597
469.6,37.8162221,-122.4189136,37.8160376,-122.4180712
469.8,37.8162348,-122.4189391,37.8160146,-122.4180819
470,37.8162474,-122.4189647,37.8159913,-122.4180919
470.2,37.8162601,-122.4189904,37.8159679,-122.418102
470.4,37.8162727,-122.4190161,37.8159444,-122.418112
470.6,37.8162855,-122.419042,37.8159208,-122.4181218
470.8,37.816298,-122.419068,37.8158972,-122.4181317
471,37.8163102,-122.4190941,37.8158734,-122.4181418
471.2,37.8163219,-122.4191202,37.8158496,-122.4181518
471.4,37.8163329,-122.4191467,37.8158256,-122.4181619
471.6,37.8163433,-122.4191733,37.8158017,-122.418172
471.8,37.8163537,-122.4191997,37.8157778,-122.4181819
472,37.8163643,-122.4192259,37.8157537,-122.4181921
472.2,37.816375,-122.4192519,37.8157298,-122.4182027
472.4,37.8163858,-122.4192779,37.8157062,-122.4182141
472.6,37.8163969,-122.4193035,37.8156826,-122.4182258
472.8,37.8164082,-122.419329,37.815659,-122.4182374
473,37.8164193,-122.4193546,37.8156352,-122.4182491
473.2,37.8164302,-122.4193801,37.8156111,-122.4182601
473.4,37.8164412,-122.4194058,37.8155865,-122.4182704
473.6,37.8164522,-122.4194315,37.8155619,-122.4182806
473.8,37.8164633,-122.4194571,37.815537,-122.4182907
474,37.8164746,-122.4194826,37.8155121,-122.4183009
474.2,37.8164858,-122.4195081,37.8154871,-122.4183108
474.4,37.816497,-122.4195338,37.8154619,-122.4183205
474.6,37.8165083,-122.4195595,37.8154364,-122.4183302
474.8,37.8165193,-122.4195853,37.8154107,-122.4183398
475,37.8165304,-122.4196111,37.8153847,-122.4183489
475.2,37.8165415,-122.4196365,37.8153587,-122.4183576
475.4,37.8165528,-122.4196621,37.8153323,-122.4183659
475.6,37.816564,-122.4196878,37.8153057,-122.4183739
475.8,37.8165752,-122.4197136,37.8152789,-122.4183819
476,37.8165864,-122.4197391,37.8152516,-122.4183894
476.2,37.8165973,-122.4197646,37.8152243,-122.4183963
476.4,37.8166078,-122.4197902,37.8151967,-122.4184031
476.6,37.8166183,-122.4198157,37.815169,-122.4184098
476.8,37.8166289,-122.4198411,37.8151412,-122.4184166
477,37.8166397,-122.4198665,37.8151133,-122.4184242
477.2,37.8166508,-122.4198914,37.8150855,-122.4184321
477.4,37.8166624,-122.4199164,37.8150575,-122.4184401
477.6,37.8166741,-122.4199414,37.8150294,-122.4184481
477.8,37.816686,-122.4199664,37.8150013,-122.418456
478,37.8166979,-122.4199913,37.8149728,-122.4184638
478.2,37.8167095,-122.4200162,37.8149442,-122.4184716
478.4,37.8167215,-122.4200412,37.8149157,-122.4184801
478.6,37.8167336,-122.4200661,37.8148872,-122.418489
478.8,37.816746,-122.4200909,37.8148587,-122.4184984
479,37.8167585,-122.4201157,37.81483,-122.4185079
479.2,37.8167714,-122.4201406,37.814801,-122.4185172
479.4,37.8167845,-122.4201659,37.8147718,-122.4185265
479.6,37.8167979,-122.4201913,37.8147422,-122.4185355
479.8,37.8168121,-122.4202165,37.8147125,-122.4185445
480,37.8168261,-122.4202419,37.814683,-122.4185543
480.2,37.8168398,-122.4202674,37.8146539,-122.4185652
480.4,37.8168533,-122.4202929,37.8146253,-122.4185776
480.6,37.8168661,-122.4203187,37.8145972,-122.4185905
480.8,37.816878,-122.4203447,37.8145695,-122.4186034
481,37.81689,-122.4203706,37.8145426,-122.4186169
481.2,37.8169024,-122.420396,37.814516,-122.4186297
481.4,37.8169149,-122.4204215,37.8144901,-122.4186428
481.6,37.8169275,-122.420447,37.8144648,-122.4186562
481.8,37.8169403,-122.4204722,37.8144399,-122.4186694
482,37.8169531,-122.4204974,37.8144154,-122.4186823
482.2,37.8169657,-122.4205224,37.8143911,-122.4186947
482.4,37.8169783,-122.4205475,37.8143669,-122.4187072
482.6,37.8169908,-122.4205725,37.8143429,-122.4187191
482.8,37.8170033,-122.4205974,37.8143185,-122.4187306
483,37.8170156,-122.4206223,37.8142942,-122.4187422
483.2,37.8170276,-122.4206471,37.8142697,-122.4187531
483.4,37.8170397,-122.420672,37.8142451,-122.4187636
